country,iso2,iso3,cases,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
United States,US,USA,484,en.wikipedia,Q382370,Monkeypox,242702,2022-08-15,4.684104690717544e-6,13175,2812704000
United States,US,USA,484,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-15,2.559814328134066e-7,720,2812704000
United States,US,USA,484,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-15,1.9163054484225858e-7,539,2812704000
United States,US,USA,484,en.wikipedia,Q182155,Shingles,443800,2022-08-15,5.727584559199972e-7,1611,2812704000
United States,US,USA,484,en.wikipedia,Q12214,Smallpox,16829895,2022-08-15,1.1106749945959475e-6,3124,2812704000
United States,US,USA,484,en.wikipedia,Q101971,Wart,34049,2022-08-15,1.9660796159140814e-7,553,2812704000
United States,US,USA,338,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-16,3.3206480312183577e-7,934,2812704000
United States,US,USA,338,en.wikipedia,Q382370,Monkeypox,242702,2022-08-16,4.828805306210678e-6,13582,2812704000
United States,US,USA,338,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-16,2.552703732778138e-7,718,2812704000
United States,US,USA,346,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-17,2.997115942523636e-7,843,2812704000
United States,US,USA,346,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-17,5.738250452233864e-7,1614,2812704000
United States,US,USA,346,en.wikipedia,Q382370,Monkeypox,242702,2022-08-17,4.682327041878562e-6,13170,2812704000
United States,US,USA,346,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-17,2.709136830608553e-7,762,2812704000
United States,US,USA,346,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-17,1.8060912204057025e-7,508,2812704000
United States,US,USA,346,en.wikipedia,Q12214,Smallpox,16829895,2022-08-17,1.373767022765282e-6,3864,2812704000
United States,US,USA,418,en.wikipedia,Q9690,Fatigue,235562,2022-08-18,1.6105498481176832e-7,453,2812704000
United States,US,USA,418,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-18,3.022003026269384e-7,850,2812704000
United States,US,USA,418,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-18,2.8477934400491484e-7,801,2812704000
United States,US,USA,418,en.wikipedia,Q382370,Monkeypox,242702,2022-08-18,4.940086123530951e-6,13895,2812704000
United States,US,USA,418,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-18,2.869125226116932e-7,807,2812704000
United States,US,USA,418,en.wikipedia,Q182155,Shingles,443800,2022-08-18,5.823577596505e-7,1638,2812704000
United States,US,USA,418,en.wikipedia,Q12214,Smallpox,16829895,2022-08-18,1.2610640863738238e-6,3547,2812704000
United States,US,USA,406,en.wikipedia,Q9690,Fatigue,235562,2022-08-19,2.2362822394393437e-7,629,2812704000
United States,US,USA,406,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-19,3.107330170540519e-7,874,2812704000
United States,US,USA,406,en.wikipedia,Q827023,Lesion,324927,2022-08-19,1.8878630669988737e-7,531,2812704000
United States,US,USA,406,en.wikipedia,Q382370,Monkeypox,242702,2022-08-19,4.458343288166831e-6,12540,2812704000
United States,US,USA,406,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-19,2.8229063563034005e-7,794,2812704000
United States,US,USA,406,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-19,1.7420958622023505e-7,490,2812704000
United States,US,USA,406,en.wikipedia,Q182155,Shingles,443800,2022-08-19,6.139999089843794e-7,1727,2812704000
United States,US,USA,406,en.wikipedia,Q12214,Smallpox,16829895,2022-08-19,1.3047942478127808e-6,3670,2812704000
United States,US,USA,355,en.wikipedia,Q9690,Fatigue,235562,2022-08-20,1.6994322900667828e-7,478,2812704000
United States,US,USA,355,en.wikipedia,Q86,Headache,69893,2022-08-20,1.710098183100675e-7,481,2812704000
United States,US,USA,355,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-20,2.8904570121847164e-7,813,2812704000
United States,US,USA,355,en.wikipedia,Q382370,Monkeypox,242702,2022-08-20,3.576984993799561e-6,10061,2812704000
United States,US,USA,355,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-20,1.7918700296938464e-7,504,2812704000
United States,US,USA,285,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-21,2.712692128286517e-7,763,2812704000
United States,US,USA,285,en.wikipedia,Q382370,Monkeypox,242702,2022-08-21,3.4479276880894684e-6,9698,2812704000
United States,US,USA,285,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-21,1.7563170529142066e-7,494,2812704000
United States,US,USA,361,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-22,2.549148435100175e-7,717,2812704000
United States,US,USA,361,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-22,5.709808070810153e-7,1606,2812704000
United States,US,USA,361,en.wikipedia,Q382370,Monkeypox,242702,2022-08-22,3.5016126830267243e-6,9849,2812704000
United States,US,USA,361,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-22,1.9234160437785137e-7,541,2812704000
United States,US,USA,361,en.wikipedia,Q12214,Smallpox,16829895,2022-08-22,9.311324618587666e-7,2619,2812704000
United States,US,USA,311,en.wikipedia,Q199615,Encephalitis,37636,2022-08-23,2.844238142371184e-7,800,2812704000
United States,US,USA,311,en.wikipedia,Q12214,Smallpox,16829895,2022-08-23,1.0349471540553148e-6,2911,2812704000
United States,US,USA,311,en.wikipedia,Q101971,Wart,34049,2022-08-23,1.823867708795522e-7,513,2812704000
United States,US,USA,322,en.wikipedia,Q199615,Encephalitis,37636,2022-08-24,2.6806944491848413e-7,754,2812704000
United States,US,USA,322,en.wikipedia,Q38933,Fever,46253,2022-08-24,1.692321694710855e-7,476,2812704000
United States,US,USA,322,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-24,2.673583853828914e-7,752,2812704000
United States,US,USA,322,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-24,2.015853783405577e-7,567,2812704000
United States,US,USA,322,en.wikipedia,Q382370,Monkeypox,242702,2022-08-24,2.7837980818457968e-6,7830,2812704000
United States,US,USA,322,en.wikipedia,Q182155,Shingles,443800,2022-08-24,5.809356405793144e-7,1634,2812704000
United States,US,USA,322,en.wikipedia,Q12214,Smallpox,16829895,2022-08-24,1.138761846251863e-6,3203,2812704000
United States,US,USA,322,en.wikipedia,Q101971,Wart,34049,2022-08-24,2.3251646813884434e-7,654,2812704000
United States,US,USA,309,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-25,2.869125226116932e-7,807,2812704000
United States,US,USA,309,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-25,1.79542532737181e-7,505,2812704000
United States,US,USA,309,en.wikipedia,Q382370,Monkeypox,242702,2022-08-25,2.4506666894205716e-6,6893,2812704000
United States,US,USA,309,en.wikipedia,Q182155,Shingles,443800,2022-08-25,5.485824317098422e-7,1543,2812704000
United States,US,USA,309,en.wikipedia,Q12214,Smallpox,16829895,2022-08-25,1.0470351661603922e-6,2945,2812704000
United States,US,USA,323,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-26,2.92956528664232e-7,824,2812704000
United States,US,USA,323,en.wikipedia,Q382370,Monkeypox,242702,2022-08-26,2.244814953866457e-6,6314,2812704000
United States,US,USA,323,en.wikipedia,Q182155,Shingles,443800,2022-08-26,5.023635618963105e-7,1413,2812704000
United States,US,USA,323,en.wikipedia,Q12214,Smallpox,16829895,2022-08-26,1.936215115419184e-6,5446,2812704000
United States,US,USA,249,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-27,2.1616209882021002e-7,608,2812704000
United States,US,USA,249,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-27,1.7598723505921706e-7,495,2812704000
United States,US,USA,249,en.wikipedia,Q382370,Monkeypox,242702,2022-08-27,1.9397704130971477e-6,5456,2812704000
United States,US,USA,249,en.wikipedia,Q182155,Shingles,443800,2022-08-27,4.998748535217357e-7,1406,2812704000
United States,US,USA,249,en.wikipedia,Q12214,Smallpox,16829895,2022-08-27,7.459014528368431e-7,2098,2812704000
United States,US,USA,248,en.wikipedia,Q382370,Monkeypox,242702,2022-08-28,1.696232522156615e-6,4771,2812704000
United States,US,USA,312,en.wikipedia,Q199615,Encephalitis,37636,2022-08-29,2.513595458320534e-7,707,2812704000
United States,US,USA,312,en.wikipedia,Q382370,Monkeypox,242702,2022-08-29,1.8718642274480355e-6,5265,2812704000
United States,US,USA,312,en.wikipedia,Q101971,Wart,34049,2022-08-29,2.1367339044563525e-7,601,2812704000
United States,US,USA,240,en.wikipedia,Q199615,Encephalitis,37636,2022-08-30,2.435378909405327e-7,685,2812704000
United States,US,USA,240,en.wikipedia,Q382370,Monkeypox,242702,2022-08-30,2.08767079650045e-6,5872,2812704000
United States,US,USA,240,en.wikipedia,Q182155,Shingles,443800,2022-08-30,5.396941875149323e-7,1518,2812704000
United States,US,USA,240,en.wikipedia,Q12214,Smallpox,16829895,2022-08-30,8.682036929588041e-7,2442,2812704000
United States,US,USA,240,en.wikipedia,Q101971,Wart,34049,2022-08-30,1.9198607461005498e-7,540,2812704000
United States,US,USA,233,en.wikipedia,Q199615,Encephalitis,37636,2022-08-31,2.3287199790664073e-7,655,2812704000
United States,US,USA,233,en.wikipedia,Q38933,Fever,46253,2022-08-31,1.6354369318634314e-7,460,2812704000
United States,US,USA,233,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-31,2.968673561099924e-7,835,2812704000
United States,US,USA,233,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-31,2.378494146557903e-7,669,2812704000
United States,US,USA,233,en.wikipedia,Q101971,Wart,34049,2022-08-31,2.058517355541145e-7,579,2812704000
United States,US,USA,330,en.wikipedia,Q199615,Encephalitis,37636,2022-09-01,2.0928310677139817e-7,605,2890821000
United States,US,USA,330,en.wikipedia,Q38933,Fever,46253,2022-09-01,1.5877842315383761e-7,459,2890821000
United States,US,USA,330,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-01,3.106383964970505e-7,898,2890821000
United States,US,USA,330,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-01,1.9440843967855498e-7,562,2890821000
United States,US,USA,330,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-09-01,6.406484524638502e-7,1852,2890821000
United States,US,USA,330,en.wikipedia,Q101971,Wart,34049,2022-09-01,1.7987969507624305e-7,520,2890821000
United States,US,USA,273,en.wikipedia,Q182155,Shingles,443800,2022-09-02,5.289154880222608e-7,1529,2890821000
United States,US,USA,202,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-03,2.5944186789842746e-7,750,2890821000
United States,US,USA,202,en.wikipedia,Q382370,Monkeypox,242702,2022-09-03,1.2494720357988268e-6,3612,2890821000
United States,US,USA,171,en.wikipedia,Q38933,Fever,46253,2022-09-04,1.7953377258571181e-07,519,2890821000
United States,US,USA,171,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-04,2.369569060138971e-7,685,2890821000
United States,US,USA,171,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-04,1.7780416013305566e-7,514,2890821000
United States,US,USA,171,en.wikipedia,Q182155,Shingles,443800,2022-09-04,4.555799200296386e-7,1317,2890821000
United States,US,USA,171,en.wikipedia,Q101971,Wart,34049,2022-09-04,2.0651572684714826e-7,597,2890821000
United States,US,USA,244,en.wikipedia,Q199615,Encephalitis,37636,2022-09-05,2.331517586180535e-7,674,2890821000
United States,US,USA,244,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-05,2.767379924249893e-7,800,2890821000
United States,US,USA,244,en.wikipedia,Q12214,Smallpox,16829895,2022-09-05,4.704545871224818e-7,1360,2890821000
United States,US,USA,244,en.wikipedia,Q101971,Wart,34049,2022-09-05,1.774582376425244e-7,513,2890821000
United States,US,USA,238,en.wikipedia,Q199615,Encephalitis,37636,2022-09-06,2.0616980435661705e-7,596,2890821000
United States,US,USA,238,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-06,2.1689340156308538e-7,627,2890821000
United States,US,USA,238,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-06,2.2208223892105394e-7,642,2890821000
United States,US,USA,238,en.wikipedia,Q101971,Wart,34049,2022-09-06,1.9440843967855498e-7,562,2890821000
United States,US,USA,232,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-07,3.154813113644878e-7,912,2890821000
United States,US,USA,232,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-07,2.189689365062728e-7,633,2890821000
United States,US,USA,232,en.wikipedia,Q182155,Herpes zoster,443800,2022-09-07,6.375351500490691e-7,1843,2890821000
United States,US,USA,233,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-08,2.9092081453677e-7,841,2890821000
United States,US,USA,233,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-08,1.9994319952705483e-7,578,2890821000
United States,US,USA,220,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-09,2.79159449858708e-7,807,2890821000
United States,US,USA,220,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-09,1.9198698224483633e-7,555,2890821000
United States,US,USA,220,en.wikipedia,Q382370,Monkeypox,242702,2022-09-09,1.865214068944428e-6,5392,2890821000
United States,US,USA,178,en.wikipedia,Q199615,Encephalitis,37636,2022-09-10,5.109275185146365e-7,1477,2890821000
United States,US,USA,178,en.wikipedia,Q382370,Monkeypox,242702,2022-09-10,1.638634837646468e-6,4737,2890821000
United States,US,USA,178,en.wikipedia,Q182155,Shingles,443800,2022-09-10,4.763352694615128e-7,1377,2890821000
United States,US,USA,178,en.wikipedia,Q12214,Smallpox,16829895,2022-09-10,5.980999861285081e-7,1729,2890821000
United States,US,USA,178,en.wikipedia,Q101971,Wart,34049,2022-09-10,1.670805629265873e-7,483,2890821000
United States,US,USA,107,en.wikipedia,Q199615,Encephalitis,37636,2022-09-11,2.138838758954636e-6,6183,2890821000
United States,US,USA,107,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-11,2.494101156730216e-7,721,2890821000
United States,US,USA,107,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-11,2.0098096699864848e-7,581,2890821000
United States,US,USA,107,en.wikipedia,Q12214,Smallpox,16829895,2022-09-11,5.424064651529791e-7,1568,2890821000
United States,US,USA,107,en.wikipedia,Q101971,Wart,34049,2022-09-11,2.1274233167671053e-7,615,2890821000
United States,US,USA,250,en.wikipedia,Q199615,Encephalitis,37636,2022-09-12,4.659575947455758e-7,1347,2890821000
United States,US,USA,250,en.wikipedia,Q38933,Fever,46253,2022-09-12,1.7330716775614954e-7,501,2890821000
United States,US,USA,250,en.wikipedia,Q12214,Smallpox,16829895,2022-09-12,6.074398933728515e-7,1756,2890821000
United States,US,USA,250,en.wikipedia,Q101971,Wart,34049,2022-09-12,2.0167281197971098e-7,583,2890821000
United States,US,USA,194,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-13,2.1931485899680406e-7,634,2890821000
United States,US,USA,194,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-13,1.899114473016489e-7,549,2890821000
United States,US,USA,194,en.wikipedia,Q182155,Herpes zoster,443800,2022-09-13,5.67312884471228e-7,1640,2890821000
United States,US,USA,194,en.wikipedia,Q382370,Monkeypox,242702,2022-09-13,1.6344837677600931e-6,4725,2890821000
United States,US,USA,172,en.wikipedia,Q199615,Encephalitis,37636,2022-09-14,3.902005693192349e-7,1128,2890821000
United States,US,USA,172,en.wikipedia,Q382370,Monkeypox,242702,2022-09-14,1.4611766000039437e-6,4224,2890821000
United States,US,USA,172,en.wikipedia,Q101971,Wart,34049,2022-09-14,1.774582376425244e-7,513,2890821000
United States,US,USA,172,en.wikipedia,Q199615,Encephalitis,37636,2022-09-15,2.801972173303017e-7,810,2890821000
United States,US,USA,172,en.wikipedia,Q38933,Fever,46253,2022-09-15,1.6292949304021244e-7,471,2890821000
United States,US,USA,172,en.wikipedia,Q1292082,Sore throat,310094,2022-09-15,1.6189172556861876e-7,468,2890821000
United States,US,USA,172,en.wikipedia,Q101971,Wart,34049,2022-09-15,1.6638871794552485e-7,481,2890821000
United States,US,USA,180,en.wikipedia,Q199615,Encephalitis,37636,2022-09-16,3.006066442716446e-7,869,2890821000
United States,US,USA,180,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-16,2.8123498480189537e-7,813,2890821000
United States,US,USA,180,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-16,2.2657923129796e-7,655,2890821000
United States,US,USA,180,en.wikipedia,Q382370,Monkeypox,242702,2022-09-16,1.339065960846417e-6,3871,2890821000
United States,US,USA,180,en.wikipedia,Q182155,Shingles,443800,2022-09-16,5.21997038211636e-7,1509,2890821000
United States,US,USA,180,en.wikipedia,Q12214,Smallpox,16829895,2022-09-16,5.458656900582914e-7,1578,2890821000
United States,US,USA,180,en.wikipedia,Q101971,Wart,34049,2022-09-16,1.982135870743986e-7,573,2890821000
United States,US,USA,145,en.wikipedia,Q199615,Encephalitis,37636,2022-09-17,3.151353888739566e-7,911,2890821000
United States,US,USA,145,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-17,2.577122554457713e-7,745,2890821000
United States,US,USA,145,en.wikipedia,Q382370,Monkeypox,242702,2022-09-17,1.1775201577683295e-6,3404,2890821000
United States,US,USA,145,en.wikipedia,Q12214,Smallpox,16829895,2022-09-17,4.752975019899191e-7,1374,2890821000
United States,US,USA,145,en.wikipedia,Q101971,Wart,34049,2022-09-17,5.008957662892307e-7,1448,2890821000
United States,US,USA,120,en.wikipedia,Q199615,Encephalitis,37636,2022-09-18,2.144719441293667e-7,620,2890821000
United States,US,USA,120,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-18,2.4768050322036544e-7,716,2890821000
United States,US,USA,120,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-18,1.989054320554611e-7,575,2890821000
United States,US,USA,120,en.wikipedia,Q382370,Monkeypox,242702,2022-09-18,1.119751101849613e-6,3237,2890821000
United States,US,USA,120,en.wikipedia,Q12214,Smallpox,16829895,2022-09-18,4.126855312037653e-7,1193,2890821000
United States,US,USA,120,en.wikipedia,Q101971,Wart,34049,2022-09-18,2.141260216388355e-7,619,2890821000
United States,US,USA,142,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-19,2.926504269894262e-7,846,2890821000
United States,US,USA,142,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-19,2.0098096699864848e-7,581,2890821000
United States,US,USA,142,en.wikipedia,Q382370,Monkeypox,242702,2022-09-19,1.275762145079201e-6,3688,2890821000
United States,US,USA,142,en.wikipedia,Q182155,Shingles,443800,2022-09-19,5.178459683252612e-7,1497,2890821000
United States,US,USA,142,en.wikipedia,Q12214,Smallpox,16829895,2022-09-19,7.281668425682531e-7,2105,2890821000
United States,US,USA,142,en.wikipedia,Q101971,Wart,34049,2022-09-19,1.8057154005730555e-7,522,2890821000
United States,US,USA,158,en.wikipedia,Q199615,Encephalitis,37636,2022-09-20,2.511397281256778e-7,726,2890821000
United States,US,USA,158,en.wikipedia,Q101971,Wart,34049,2022-09-20,1.8645222239633658e-7,539,2890821000
United States,US,USA,134,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-21,3.0579548162961316e-7,884,2890821000
United States,US,USA,134,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-21,1.992513545459923e-7,576,2890821000
United States,US,USA,134,en.wikipedia,Q382370,Monkeypox,242702,2022-09-21,1.0896558451733954e-6,3150,2890821000
United States,US,USA,134,en.wikipedia,Q182155,Shingles,443800,2022-09-21,6.52063894651381e-7,1885,2890821000
United States,US,USA,134,en.wikipedia,Q12214,Smallpox,16829895,2022-09-21,6.112450407686951e-7,1767,2890821000
United States,US,USA,132,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-22,3.341611258531746e-7,966,2890821000
United States,US,USA,132,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-22,2.6013371287948993e-7,752,2890821000
United States,US,USA,132,en.wikipedia,Q382370,Monkeypox,242702,2022-09-22,9.025117777959964e-7,2609,2890821000
United States,US,USA,132,en.wikipedia,Q182155,Shingles,443800,2022-09-22,6.634793368389119e-7,1918,2890821000
United States,US,USA,132,en.wikipedia,Q12214,Smallpox,16829895,2022-09-22,7.7486637878997e-7,2240,2890821000
United States,US,USA,122,en.wikipedia,Q199615,Encephalitis,37636,2022-09-23,2.58750022917365e-7,748,2890821000
United States,US,USA,122,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-23,2.760461474439269e-7,798,2890821000
United States,US,USA,122,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-23,2.07553494318742e-7,600,2890821000
United States,US,USA,122,en.wikipedia,Q382370,Monkeypox,242702,2022-09-23,5.347961703612919e-7,1546,2890821000
United States,US,USA,122,en.wikipedia,Q101971,Wart,34049,2022-09-23,1.764204701709307e-7,510,2890821000
United States,US,USA,87,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-24,2.428375883529281e-7,702,2890821000
United States,US,USA,87,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-24,1.8645222239633658e-7,539,2890821000
United States,US,USA,86,en.wikipedia,Q199615,Encephalitis,37636,2022-09-25,2.466427357487718e-7,713,2890821000
United States,US,USA,86,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-25,2.348813710707097e-7,679,2890821000
United States,US,USA,86,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-25,2.189689365062728e-7,633,2890821000
United States,US,USA,149,en.wikipedia,Q199615,Encephalitis,37636,2022-09-26,2.5148565061620904e-7,727,2890821000
United States,US,USA,149,en.wikipedia,Q382370,Monkeypox,242702,2022-09-26,3.4350103309751796e-7,993,2890821000
United States,US,USA,149,en.wikipedia,Q182155,Shingles,443800,2022-09-26,4.770271144425753e-7,1379,2890821000
United States,US,USA,149,en.wikipedia,Q12214,Smallpox,16829895,2022-09-26,1.0782404029858643e-6,3117,2890821000
United States,US,USA,149,en.wikipedia,Q101971,Wart,34049,2022-09-26,1.7469085771827449e-7,505,2890821000
United States,US,USA,106,en.wikipedia,Q199615,Encephalitis,37636,2022-09-27,2.770839149155206e-7,801,2890821000
United States,US,USA,106,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-27,2.985311093284572e-7,863,2890821000
United States,US,USA,106,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-27,2.0098096699864848e-7,581,2890821000
United States,US,USA,106,en.wikipedia,Q101971,Wart,34049,2022-09-27,1.7157755530349336e-7,496,2890821000
United States,US,USA,103,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-28,3.051036366485507e-7,882,2890821000
United States,US,USA,103,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-28,2.0132688948917975e-7,582,2890821000
United States,US,USA,103,en.wikipedia,Q382370,Monkeypox,242702,2022-09-28,2.411079759002719e-7,697,2890821000
United States,US,USA,90,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-29,3.023362567243008e-7,874,2890821000
United States,US,USA,90,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-29,2.3972428593814697e-7,693,2890821000
United States,US,USA,90,en.wikipedia,Q382370,Monkeypox,242702,2022-09-29,2.456049682771781e-7,710,2890821000
United States,US,USA,90,en.wikipedia,Q182155,Shingles,443800,2022-09-29,4.320571906735146e-7,1249,2890821000
United States,US,USA,90,en.wikipedia,Q12214,Smallpox,16829895,2022-09-29,6.890776011382233e-7,1992,2890821000
United States,US,USA,106,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-09-30,2.331517586180535e-7,674,2890821000
United States,US,USA,106,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-09-30,1.9302474971643006e-7,558,2890821000
United States,US,USA,106,en.wikipedia,Q382370,Monkeypox,242702,2022-09-30,2.663603177090523e-7,770,2890821000
United States,US,USA,83,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-01,2.390122482568143e-7,693,2899433000
United States,US,USA,83,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-01,2.0762680151602057e-7,602,2899433000
United States,US,USA,83,en.wikipedia,Q382370,Monkeypox,242702,2022-10-01,1.8762289040650362e-7,544,2899433000
United States,US,USA,92,en.wikipedia,Q199615,Encephalitis,37636,2022-10-03,2.4108161837159196e-7,699,2899433000
United States,US,USA,92,en.wikipedia,Q12214,Smallpox,16829895,2022-10-03,5.745951018699173e-7,1666,2899433000
United States,US,USA,92,en.wikipedia,Q101971,Wart,34049,2022-10-03,1.5727212872309865e-7,456,2899433000
United States,US,USA,85,en.wikipedia,Q199615,Encephalitis,37636,2022-10-04,2.3452861300812955e-7,680,2899433000
United States,US,USA,85,en.wikipedia,Q38933,Fever,46253,2022-10-04,1.5899660381874665e-7,461,2899433000
United States,US,USA,85,en.wikipedia,Q182155,Shingles,443800,2022-10-04,5.149282635604962e-7,1493,2899433000
United States,US,USA,85,en.wikipedia,Q12214,Smallpox,16829895,2022-10-04,1.396824827474889e-6,4050,2899433000
United States,US,USA,85,en.wikipedia,Q101971,Wart,34049,2022-10-04,1.634802390674315e-7,474,2899433000
United States,US,USA,84,en.wikipedia,Q199615,Encephalitis,37636,2022-10-05,2.2521644749163026e-7,653,2899433000
United States,US,USA,84,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-05,2.6729363982544173e-7,775,2899433000
United States,US,USA,84,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-05,2.0555743140124297e-7,596,2899433000
United States,US,USA,84,en.wikipedia,Q382370,Monkeypox,242702,2022-10-05,2.262511325490191e-7,656,2899433000
United States,US,USA,84,en.wikipedia,Q101971,Wart,34049,2022-10-05,1.5692723370396901e-7,455,2899433000
United States,US,USA,86,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-07,2.5349783906025764e-7,735,2899433000
United States,US,USA,86,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-07,2.0624722143950217e-7,598,2899433000
United States,US,USA,86,en.wikipedia,Q382370,Monkeypox,242702,2022-10-07,2.003840061142989e-7,581,2899433000
United States,US,USA,86,en.wikipedia,Q12214,Smallpox,16829895,2022-10-07,5.628686712195108e-7,1632,2899433000
United States,US,USA,54,en.wikipedia,Q199615,Encephalitis,37636,2022-10-08,2.0176358619081735e-7,585,2899433000
United States,US,USA,54,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-08,2.328041379124815e-7,675,2899433000
United States,US,USA,54,en.wikipedia,Q382370,Monkeypox,242702,2022-10-08,1.6761897929698668e-7,486,2899433000
United States,US,USA,54,en.wikipedia,Q182155,Shingles,443800,2022-10-08,4.556063202702046e-7,1321,2899433000
United States,US,USA,54,en.wikipedia,Q12214,Smallpox,16829895,2022-10-08,4.2456576854854033e-7,1231,2899433000
United States,US,USA,77,en.wikipedia,Q182155,Shingles,443800,2022-10-09,4.0766591261118985e-7,1182,2899433000
United States,US,USA,77,en.wikipedia,Q12214,Smallpox,16829895,2022-10-09,5.56660560875178e-7,1614,2899433000
United States,US,USA,84,en.wikipedia,Q199615,Encephalitis,37636,2022-10-10,1.8900247048302202e-7,548,2899433000
United States,US,USA,84,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-10,2.824690206671442e-7,819,2899433000
United States,US,USA,84,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-10,2.079716965351502e-7,603,2899433000
United States,US,USA,84,en.wikipedia,Q382370,Monkeypox,242702,2022-10-10,1.965901609038733e-7,570,2899433000
