country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
Germany,DE,de.wikipedia,Q2713697,Fatigue,1240034,2022-10-09,7.601373489554664e-7,493,648567000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-16,4.301791488003552e-6,2790,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-16,1.06641539914873e-6,3092,2899433000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-10-16,6.74614657417502e-7,1956,2899433000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-10-16,5.476932903778083e-7,1588,2899433000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-10-16,4.980284076231456e-7,1444,2899433000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-10-16,1.9548649684265854e-6,5668,2899433000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-10-16,6.025315984194151e-7,1747,2899433000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-10-16,1.2547462854919414e-6,574,457463000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-16,3.8041920609995126e-7,1103,2899433000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-10-16,7.0000477976832e-7,454,648567000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-10-16,2.205177169079886e-6,2074,940514000
Germany,DE,de.wikipedia,Q2713697,Fatigue,1240034,2022-10-16,6.969210582715433e-7,452,648567000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-10-16,1.707230344691531e-7,495,2899433000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-10-16,2.1299504892303496e-6,453,212681000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-10-23,8.260235708153974e-7,2395,2899433000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-23,7.602915350303053e-6,4931,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-23,1.642390081095166e-6,4762,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-23,1.1891980259588685e-6,3448,2899433000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-10-23,8.987964198517434e-7,2606,2899433000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-10-23,2.7229791369400136e-6,2561,940514000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-10-23,5.418300750526051e-7,1571,2899433000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-10-23,3.811089961382105e-7,1105,2899433000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-10-23,3.4455012411047266e-7,999,2899433000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-10-23,5.681704810742862e-6,1139,200468000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-10-23,2.769507003610706e-7,803,2899433000
France,FR,fr.wikipedia,Q62806,Brech,173473,2022-10-23,2.39800814492101e-6,1097,457463000
Japan,JP,ja.wikipedia,Q208726,尖圭コンジローマ,88917,2022-10-23,7.176926659252282e-7,675,940514000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-10-23,3.9007626663558014e-7,1131,2899433000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-10-23,6.984629190199317e-7,453,648567000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-10-23,2.176969263827046e-6,463,212681000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-10-30,3.416763418428628e-6,2216,648567000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-10-30,1.035374847427066e-6,3002,2899433000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-10-30,7.980870742658996e-7,2314,2899433000
France,FR,en.wikipedia,Q182155,Shingles,443800,2022-10-30,7.2441123831709325e-6,510,70402000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-10-30,1.2464505991343825e-6,3614,2899433000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-10-30,1.1284965025920586e-6,3272,2899433000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-10-30,7.915340689024371e-7,2295,2899433000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-10-30,1.2324494002793668e-5,5638,457463000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-10-30,2.534311950761939e-6,539,212681000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-10-30,2.6798342986370096e-7,777,2899433000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-10-30,8.171861966458361e-7,530,648567000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-10-30,1.2099766723302365e-6,1138,940514000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-10-30,3.697274605069336e-7,1072,2899433000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-10-30,1.7900051492826355e-7,519,2899433000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-10-30,2.811722720882448e-6,598,212681000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-06,1.8135311501572252e-6,1150,634122000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-06,5.314142373980518e-6,1180,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-06,3.423105909227024e-6,3075,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-06,1.0642511590931813e-6,3055,2870563000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-06,5.05824118822684e-7,1452,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-06,1.5139238168009439e-5,7212,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-06,1.5805261894617886e-6,4537,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-06,8.276009979152277e-6,5248,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-06,1.5000541705581797e-6,4306,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-06,7.81031456198662e-7,2242,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-06,3.5881462974336393e-7,1030,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-06,1.6756294845296897e-7,481,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-06,2.884451586674809e-7,828,2870563000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-13,4.792412747859892e-6,2283,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-13,7.496787215608924e-7,2152,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-13,3.977152661475236e-6,2522,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-13,7.381827188603769e-7,2119,2870563000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-13,7.664140338925317e-7,486,634122000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-13,3.234974234866254e-6,2906,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-13,8.120358271182343e-7,2331,2870563000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-11-13,1.7034985819854852e-7,489,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-13,4.2570046363727254e-7,1222,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-13,1.0057260544360113e-6,2887,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-13,3.973088206041811e-6,11405,2870563000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-13,2.6030290611531687e-6,578,222049000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-13,1.5706756743970402e-6,996,634122000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2022-11-13,6.595041654658418e-7,492,746015000
Australia,AU,en.wikipedia,Q12214,Smallpox,16829895,2022-11-13,4.100829536682121e-6,919,224101000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-20,8.289635541523749e-6,3949,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-20,1.1837399144349035e-6,3398,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-20,5.5194426309132945e-6,3500,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-20,1.3171632185045234e-6,3781,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-20,9.54864951579185e-7,2741,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-20,2.577891514661061e-7,740,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-20,2.4253082060905823e-6,6962,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-20,1.7520287894127628e-6,1111,634122000
Brazil,BR,en.wikipedia,Q12214,Smallpox,16829895,2022-11-20,8.635888729267338e-6,529,61256000
Spain,ES,en.wikipedia,Q12214,Smallpox,16829895,2022-11-20,1.0568138273198475e-5,524,49583000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-20,1.971229511040462e-6,1250,634122000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-11-20,2.120542156127112e-6,1690,796966000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-20,1.192979927853762e-5,2649,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-20,2.6394094669194385e-6,2371,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-20,8.601100202294811e-7,2469,2870563000
Australia,AU,en.wikipedia,Q12214,Smallpox,16829895,2022-11-20,2.6015055711487233e-6,583,224101000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-20,3.2920371369658145e-7,945,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-20,5.758452261803695e-7,1653,2870563000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-11-20,1.6179851826620113e-6,1026,634122000
France,FR,fr.wikipedia,Q6473911,Herpès,133880,2022-11-20,9.593222189101932e-7,457,476378000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-11-27,8.726263597395346e-6,4157,476378000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-11-27,3.09939200080263e-6,8897,2870563000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-11-27,6.892995354206289e-6,4371,634122000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-11-27,1.6714491199113206e-6,4798,2870563000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-11-27,1.2342526535735324e-6,3543,2870563000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-11-27,3.7752987595446934e-6,2394,634122000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-11-27,1.7346819697156067e-6,1100,634122000
Brazil,BR,pt.wikipedia,Q38933,Febre,49409,2022-11-27,1.4357191430720246e-5,3188,222049000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-11-27,5.522610866886265e-6,4961,898307000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-11-27,1.5592760026517447e-6,4476,2870563000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-11-27,1.2105639207361065e-6,3475,2870563000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-11-27,2.5042499708258032e-6,1588,634122000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-11-27,2.7654881136710974e-6,2204,796966000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-11-27,3.243266216418173e-7,931,2870563000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-11-27,8.001914606995213e-7,2297,2870563000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-11-27,1.6049116497356095e-6,4607,2870563000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-11-27,6.800792003673933e-7,542,796966000
United States of America,US,en.wikipedia,Q208726,Genital wart,188665,2022-11-27,2.595309700570933e-7,745,2870563000
United States of America,US,zh.wikipedia,Q182155,带状疱疹,335795,2022-11-27,1.3582133701439558e-5,551,40568000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-12-04,1.3261351288917788e-6,620,467524000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-12-04,5.100437682374764e-7,1495,2931121000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-12-04,2.2047910508175206e-6,1438,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-04,5.301725858468484e-7,1554,2931121000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-12-04,4.399040405401763e-6,816,185495000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-04,2.344315380180799e-6,1529,652216000
France,FR,en.wikipedia,Q182155,Shingles,443800,2022-12-04,8.050075756416339e-6,526,65341000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-04,1.2571190596970952e-6,1135,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-04,7.812710563637598e-7,2290,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-04,3.3297840655503475e-7,976,2931121000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-04,1.1432486069322966e-6,3351,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-04,4.0810324787001285e-6,11962,2931121000
Australia,AU,en.wikipedia,Q199615,Encephalitis,37636,2022-12-04,3.609515996718622e-6,748,207230000
United States of America,US,zh.wikipedia,Q182155,带状疱疹,335795,2022-12-04,1.6900495439181367e-5,730,43194000
United States of America,US,kk.wikipedia,Q182155,Белдеме теміреткі,61162,2022-12-04,8.802177858439202e-4,485,551000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-12-04,4.05988016189028e-7,1190,2931121000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-12-04,7.00688115593607e-7,457,652216000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-11,1.3905942470474606e-6,4076,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-11,2.5311135227784863e-6,7419,2931121000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-12-11,6.157704407796773e-7,495,803871000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-11,2.150947325050008e-6,1942,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-11,1.0845679861049748e-6,3179,2931121000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-12-11,1.753595296816474e-7,514,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-11,7.49542581148987e-7,2197,2931121000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-11,6.991548812049996e-7,456,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-18,2.5041613771659374e-7,734,2931121000
Germany,DE,de.wikipedia,Q2260058,Schüttelfrost,437389,2022-12-18,2.6141646325757113e-6,1705,652216000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-18,1.921142688925141e-6,1253,652216000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-18,9.399134324376237e-7,2755,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-18,1.2943853222026657e-6,3794,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-18,2.0003145566633954e-6,1806,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-18,7.659185683566117e-7,2245,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-18,5.745242178674985e-7,1684,2931121000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-12-18,2.4313323809267096e-6,451,185495000
Hong Kong,HK,zh.wikipedia,Q38933,发热,359651,2022-12-18,5.736511858311826e-6,469,81757000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-12-25,9.037497940207859e-7,2649,2931121000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-12-25,2.121372676187711e-6,6218,2931121000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-12-25,6.215723684773402e-6,2906,467524000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-12-25,3.5785690630098006e-6,2334,652216000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-12-25,1.0767211589013213e-6,3156,2931121000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-12-25,2.936231389653744e-6,2651,902858000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-12-25,1.2821033317969473e-6,3758,2931121000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-12-25,7.53977744351052e-7,2210,2931121000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-12-25,2.4259414000377368e-6,450,185495000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-12-25,7.298195689771487e-7,476,652216000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-12-25,1.6273637287577006e-7,477,2931121000
Bulgaria,BG,bg.wikipedia,Q199615,Енцефалит,161048,2022-12-25,4.1271186440677965e-5,974,23600000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-12-25,1.4019662358761543e-6,1127,803871000
France,FR,fr.wikipedia,Q12214,Variole,96078,2023-01-01,9.112992684330988e-6,4543,498519000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2023-01-01,5.891299717654512e-6,4315,732436000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2023-01-01,1.5084967590327465e-6,4819,3194571000
France,FR,en.wikipedia,Q182155,Shingles,443800,2023-01-01,6.894554680713173e-6,500,72521000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2023-01-01,1.4308417390734482e-6,1048,732436000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2023-01-01,1.996224949528232e-6,1763,883167000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2023-01-01,2.3666762165923135e-6,2313,977320000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2023-01-01,9.287632048246854e-7,2967,3194571000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2023-01-01,2.0096595129674688e-7,642,3194571000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2023-01-01,1.3178608332699446e-6,4210,3194571000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2023-01-01,1.4399429532165666e-7,460,3194571000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2023-01-01,3.067704552504859e-7,980,3194571000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2023-01-01,1.8653647891335481e-6,930,498562000
United States of America,US,en.wikipedia,Q474959,Myalgia,149467,2023-01-01,1.8750561499493984e-7,599,3194571000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2023-01-01,1.643413153127603e-7,525,3194571000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2023-01-01,3.7000273276130036e-7,1182,3194571000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2023-01-01,3.684375773773693e-7,1177,3194571000
United States of America,US,kk.wikipedia,Q182155,Белдеме теміреткі,61162,2023-01-01,6.964560862865948e-4,452,649000
France,FR,fr.wikipedia,Q12214,Variole,96078,2023-01-08,3.879491052497497e-6,1934,498519000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2023-01-08,4.476841662616256e-6,3279,732436000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2023-01-08,1.5804939066935748e-6,5049,3194571000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2023-01-08,2.3818534632662727e-6,7609,3194571000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2023-01-08,9.168680239068094e-7,2929,3194571000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2023-01-08,1.424291399377256e-7,455,3194571000
Canada,CA,en.wikipedia,Q12214,Smallpox,16829895,2023-01-08,1.700983623508731e-6,658,386835000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2023-01-08,1.7222110880501649e-6,1521,883167000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2023-01-08,6.225799933373018e-7,456,732436000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2023-01-08,6.753161707526705e-7,660,977320000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2023-01-08,1.984617026824572e-7,634,3194571000
France,FR,fr.wikipedia,Q12214,Variole,96078,2023-01-15,3.119239186470325e-6,1555,498519000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2023-01-15,5.222299286217499e-6,3825,732436000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2023-01-15,1.4471426679826492e-6,4623,3194571000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2023-01-15,2.7797159618615456e-7,888,3194571000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2023-01-15,2.3370900192858448e-6,7466,3194571000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2023-01-15,6.949412644927339e-7,509,732436000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2023-01-15,2.270238811006299e-6,2005,883167000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2023-01-15,1.9799042278885114e-6,1935,977320000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2023-01-15,6.961811147725313e-7,2224,3194571000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2023-01-15,1.4681157501273254e-7,469,3194571000
Germany,DE,de.wikipedia,Q2713697,Fatigue,1240034,2023-01-15,1.4294764320705154e-6,1047,732436000
France,FR,fr.wikipedia,Q12214,Variole,96078,2023-01-22,3.0169361649204946e-6,1504,498519000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2023-01-22,1.351355158486069e-6,4317,3194571000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2023-01-22,6.805054989599929e-7,601,883167000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2023-01-22,1.941022387754267e-6,1897,977320000
Germany,DE,de.wikipedia,Q2713697,Fatigue,1240034,2023-01-22,7.932433687038868e-7,581,732436000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2023-01-22,5.374743588419228e-7,1717,3194571000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2023-01-22,3.5170308395545822e-6,2576,732436000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2023-01-22,7.353099993708076e-7,2349,3194571000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2023-01-22,1.0611753503052523e-6,3390,3194571000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2023-01-22,1.2984069597889782e-6,951,732436000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2023-01-22,4.683102752526468e-6,1070,228481000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2023-01-22,1.640282842359741e-7,524,3194571000
France,FR,fr.wikipedia,Q12214,Variole,96078,2023-01-29,2.930680676162794e-6,1461,498519000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2023-01-29,7.222474045513874e-7,529,732436000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2023-01-29,6.855380581618002e-7,2190,3194571000
France,FR,en.wikipedia,Q38933,Fever,46253,2023-01-29,6.218888322003282e-6,451,72521000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2023-01-29,3.339745426267753e-6,3264,977320000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2023-01-29,7.475182113654698e-7,2388,3194571000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2023-01-29,4.6078174502930126e-7,1472,3194571000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2023-01-29,6.06341195734889e-7,1937,3194571000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2023-01-29,1.2242645413108677e-6,3911,3194571000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2023-01-29,6.208381042109434e-7,456,734491000
Austria,AT,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2023-01-29,1.1455382657199546e-5,918,80137000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2023-01-29,1.4149004670736697e-7,452,3194571000
United States of America,US,en.wikipedia,Q7476596,Genital herpes,5069414,2023-01-29,1.4368126424487043e-7,459,3194571000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2023-01-29,1.4399429532165666e-7,460,3194571000
Australia,AU,en.wikipedia,Q12214,Smallpox,16829895,2023-01-29,2.63094355960003e-6,632,240218000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2023-01-29,1.2484288891037417e-5,1033,82744000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2023-02-05,9.885481004131125e-7,609,616055000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2023-02-05,2.653248234699572e-7,745,2807879000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2023-02-05,4.088495266355851e-7,1148,2807879000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2023-02-05,7.590479570716211e-7,648,853701000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2023-02-05,2.133282808838985e-7,599,2807879000
