country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-26,9.059666069619821e-7,610,673314000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-26,9.708398664751102e-7,917,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-26,2.448700662919778e-7,650,2654469000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-26,1.3422230020177208e-5,1071,79793000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,7.604178733844833e-7,512,673314000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-06-26,5.255288345804755e-7,1395,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-26,2.1623910469476193e-7,574,2654469000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-06-26,2.6241668758191807e-5,941,35859000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-26,1.962176991726217e-5,3619,184438000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,1.4934301393639986e-6,1091,730533000
Ukraine,UA,ru.wikipedia,Q199615,Энцефалит,13802,2022-06-26,6.137751039547023e-6,555,90424000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-06-26,2.2151322919951222e-7,588,2654469000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-26,4.423533098162288e-6,1807,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-26,1.0112992924270341e-6,601,594285000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-06-26,2.3469854046138795e-7,623,2654469000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-06-26,1.7765204972139967e-6,1678,944543000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-06-26,1.9702622257031445e-7,523,2654469000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,2.883770001758396e-6,902,312785000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-06-27,1.2656151697564486e-6,517,408497000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-27,1.6869663951622717e-6,4478,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-27,1.8384091130843872e-7,488,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-27,1.4302901806372363e-6,850,594285000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-27,4.838318636631683e-7,457,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-27,2.991182040551236e-7,794,2654469000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-27,1.0815485067612447e-5,863,79793000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-06-27,3.511060027448051e-7,932,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-27,2.448700662919778e-7,650,2654469000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-06-27,1.818232521821579e-5,652,35859000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-27,1.678612867196565e-5,3096,184438000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-27,1.5577667264860041e-6,1138,730533000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-06-27,1.3282841173682263e-6,510,383954000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-06-27,2.0343051661179692e-7,540,2654469000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-06-27,1.074745167844968e-5,640,59549000
Taiwan,TW,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-06-27,1.2529955865927846e-5,2311,184438000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-06-28,1.104047275744987e-6,451,408497000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-28,1.955193298546715e-6,5190,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-28,2.493907444389066e-7,662,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-28,1.3579343244402938e-6,807,594285000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-28,5.420610813906831e-7,512,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-28,3.0137854312858804e-7,800,2654469000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-28,7.77010514706804e-6,620,79793000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-06-28,3.7107233122707406e-7,985,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-28,2.6257605570078233e-7,697,2654469000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-06-28,1.3497308904319697e-5,484,35859000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-28,7.270735965473493e-6,1341,184438000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-28,2.0642462421273233e-6,1508,730533000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-06-28,1.932589907812071e-7,513,2654469000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-06-28,1.1016137970410922e-5,656,59549000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-28,2.470030379660071e-6,1009,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-28,8.262029161092741e-7,491,594285000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-06-28,2.0908136429545797e-7,555,2654469000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-06-28,1.2895124944020547e-6,1218,944543000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-06-28,2.105882570111009e-7,559,2654469000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-28,3.0915804786035134e-6,967,312785000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-06-28,2.1134170336892236e-7,561,2654469000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-06-28,1.8384091130843872e-7,488,2654469000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-29,3.7984998129569417e-6,10083,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-29,3.8199730341548535e-7,1014,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-29,1.0853378429541382e-6,645,594285000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-29,1.155055937103975e-6,1091,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-29,3.288793351890717e-7,873,2654469000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-06-29,4.434031815779352e-7,1177,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-29,2.7651481332047954e-7,734,2654469000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-29,6.615259021672508e-7,1756,2654469000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-06-29,1.338661230332144e-5,2469,184438000
South Africa,ZA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-29,1.5940867396918692e-5,895,56145000
United States of America,US,en.wikipedia,Q113480445,ACAM2000,16057614,2022-06-29,1.6952543050983077e-7,450,2654469000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-06-29,1.0393792506147181e-6,2759,2654469000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-29,1.9069907490140687e-6,779,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-29,9.153857156078313e-7,544,594285000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-30,2.8246703954726915e-6,7498,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-30,2.4110283450287046e-7,640,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-30,1.3427900754688408e-6,798,594285000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-30,5.875857425231038e-7,555,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-30,2.878165086878016e-7,764,2654469000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-06-30,3.7408611665835993e-7,993,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-30,2.678501802055326e-7,711,2654469000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-30,3.681453930318047e-6,679,184438000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-30,2.5036514435350627e-6,1829,730533000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-06-30,2.5315797622801395e-7,672,2654469000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-06-30,9.034576567196762e-6,538,59549000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-01,1.3971142790024851e-6,565,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-01,2.5139668806893816e-6,7018,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-01,1.9343717805247448e-7,540,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-01,1.1222418431171918e-6,680,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-01,2.668716623131361e-7,745,2791604000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-01,3.782771481915057e-7,1056,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-01,2.256767077278869e-7,630,2791604000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-07-01,2.9465492571415645e-6,521,176817000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-01,2.4479280800868e-6,1832,748388000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-07-01,1.859146211282116e-7,519,2791604000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-07-01,1.0542826188897693e-5,652,61843000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-01,5.565075756290402e-6,984,176817000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-01,7.089114358626796e-7,1979,2791604000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-01,5.081539545752402e-6,2055,404405000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-07-01,9.440034327397554e-7,572,605930000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-07-01,2.611401903708406e-7,729,2791604000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-01,7.812608715531586e-7,786,1006066000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-01,1.7373524325083358e-7,485,2791604000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-01,2.980164550113984e-6,953,319781000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-01,2.2854244369903467e-7,638,2791604000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-02,1.3006763022217826e-6,526,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-02,3.025142534542865e-6,8445,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-02,2.808421251724815e-7,784,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-02,8.8459062928061e-7,536,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-02,2.3534856663051064e-7,657,2791604000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-02,3.73978544234784e-7,1044,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-02,1.8018314918591606e-7,503,2791604000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-02,2.029695826229175e-6,1519,748388000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-07-02,8.036479472211892e-6,497,61843000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-02,4.790263379652409e-6,847,176817000
Sweden,SE,sv.wikipedia,Q186235,Hjärtmuskelinflammation,566597,2022-07-02,8.05168055425522e-6,516,64086000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-02,5.126085218390574e-7,1431,2791604000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-03,1.3080946081279904e-6,529,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,2.0898379569595116e-6,5834,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-03,1.7624276222558786e-7,492,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-03,1.1139900648589772e-6,675,605930000
India,IN,mr.wikipedia,Q12214,देवी (रोग),218785,2022-07-03,7.950830391003007e-5,608,7647000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-03,2.306917456773955e-7,644,2791604000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-03,4.1087489486331153e-07,1147,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-03,1.773174132147683e-7,495,2791604000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-07-03,3.0257271642432572e-6,535,176817000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,1.7691357958705911e-6,1324,748388000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-04,1.985238594012618e-6,5542,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-04,1.4572640404007063e-6,883,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-04,3.288432026892066e-7,918,2791604000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-07-04,5.641917693197173e-7,1575,2791604000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-04,4.8072300740313435e-6,850,176817000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-04,7.049710489023514e-7,1968,2791604000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-04,1.5430076284912402e-6,624,404405000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-07-04,2.1421376384329581e-7,598,2791604000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-04,9.899946921971322e-7,996,1006066000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-04,2.1994523578559136e-07,614,2791604000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-04,2.5079663894978126e-6,802,319781000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-04,1.6907842229771844e-7,472,2791604000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-05,1.1770378704516512e-6,476,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-05,1.9307896105608104e-6,5390,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-05,1.209710692654267e-6,733,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-05,2.629312753528079e-7,734,2791604000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-05,3.231117307469111e-7,902,2791604000
France,FR,fr.wikipedia,Q38933,Fièvre,40347,2022-07-05,1.2166021686180932e-6,492,404405000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-05,1.8734748911378547e-7,523,2791604000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-05,1.423058627343036e-6,1065,748388000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-07-05,2.3642321761969104e-7,660,2791604000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-07-05,8.020728466984636e-7,486,605930000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-07-05,1.1011755574600198e-5,681,61843000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-05,6.6509441965421874e-6,1176,176817000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-06,1.1622012586392354e-6,470,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-06,2.393605969901175e-6,6682,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-06,1.1800042909246943e-6,715,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-06,2.8729003110756395e-7,802,2791604000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-06,3.3350002364232175e-7,931,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-06,2.3642321761969104e-7,660,2791604000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-06,1.3134897940640417e-6,983,748388000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-07-06,3.6323203434297986e-7,1014,2791604000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-07-06,1.1092605468686836e-5,686,61843000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-06,4.400029408936924e-6,778,176817000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-07,3.0484266393084408e-6,8510,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-07,2.1815415080362401e-7,609,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-07,1.2163121152608386e-6,737,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-07,3.0770839990199184e-7,859,2791604000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-07-07,5.399304141405913e-6,464,85937000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-07,3.700381572744558e-7,1033,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-07,2.0740764091181987e-7,579,2791604000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-07,1.133102080738868e-6,848,748388000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-07-07,1.1241301373936835e-5,567,50439000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-07-07,1.2504676441497077e-6,488,390254000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-07-07,3.653813363213407e-7,1020,2791604000
Malaysia,MY,en.wikipedia,Q40878,Diarrhea,53951,2022-07-07,1.0397296379541742e-5,643,61843000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-07,7.674601424071215e-6,1357,176817000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-07,1.1122637738017282e-6,3105,2791604000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-08,1.5306437853142271e-6,619,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-08,3.323179075542233e-6,9277,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-08,2.156466318288697e-7,602,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-08,9.78660901424257e-7,593,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-08,3.6000808137543865e-7,1005,2791604000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-07-08,3.9833729998954005e-7,1112,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-08,2.5325941645018417e-7,707,2791604000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-08,1.0288780685954344e-6,770,748388000
United States of America,US,en.wikipedia,Q40878,Diarrhea,53951,2022-07-08,2.754688702265794e-7,769,2791604000
