country_long,iso2,project,page_title,date,pageviews
United States of America,US,en.wikipedia,Skin condition,2022-03-19,457
United States of America,US,en.wikipedia,Smallpox,2022-03-19,1157
United States of America,US,en.wikipedia,Virus,2022-03-19,666
United States of America,US,en.wikipedia,World Health Organization,2022-03-19,687
United States of America,US,en.wikipedia,Chickenpox,2022-03-20,761
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-20,504
United States of America,US,en.wikipedia,Diarrhea,2022-03-20,571
United States of America,US,en.wikipedia,Encephalitis,2022-03-20,810
United States of America,US,en.wikipedia,Genital wart,2022-03-20,653
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-20,819
United States of America,US,en.wikipedia,Infection,2022-03-20,548
United States of America,US,en.wikipedia,Myocarditis,2022-03-20,1071
United States of America,US,en.wikipedia,Scabies,2022-03-20,761
United States of America,US,en.wikipedia,Sepsis,2022-03-20,2489
United States of America,US,en.wikipedia,Shingles,2022-03-20,1397
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-20,488
United States of America,US,en.wikipedia,Smallpox,2022-03-20,1579
United States of America,US,en.wikipedia,Virus,2022-03-20,996
United States of America,US,en.wikipedia,World Health Organization,2022-03-20,731
United States of America,US,en.wikipedia,Chickenpox,2022-03-21,737
United States of America,US,en.wikipedia,Clade,2022-03-21,473
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-21,503
United States of America,US,en.wikipedia,Diarrhea,2022-03-21,648
United States of America,US,en.wikipedia,Encephalitis,2022-03-21,593
United States of America,US,en.wikipedia,Genital wart,2022-03-21,586
United States of America,US,en.wikipedia,Headache,2022-03-21,450
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-21,803
United States of America,US,en.wikipedia,Infection,2022-03-21,793
United States of America,US,en.wikipedia,Myocarditis,2022-03-21,1024
United States of America,US,en.wikipedia,Scabies,2022-03-21,994
United States of America,US,en.wikipedia,Sepsis,2022-03-21,2391
United States of America,US,en.wikipedia,Shingles,2022-03-21,1474
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-21,644
United States of America,US,en.wikipedia,Skin condition,2022-03-21,469
United States of America,US,en.wikipedia,Smallpox,2022-03-21,1493
United States of America,US,en.wikipedia,Virus,2022-03-21,935
United States of America,US,en.wikipedia,World Health Organization,2022-03-21,1069
United States of America,US,en.wikipedia,Chickenpox,2022-03-22,512
United States of America,US,en.wikipedia,Clade,2022-03-22,522
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-22,520
United States of America,US,en.wikipedia,Diarrhea,2022-03-22,673
United States of America,US,en.wikipedia,Encephalitis,2022-03-22,667
United States of America,US,en.wikipedia,Genital wart,2022-03-22,600
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-22,916
United States of America,US,en.wikipedia,Infection,2022-03-22,762
United States of America,US,en.wikipedia,Myocarditis,2022-03-22,1028
United States of America,US,en.wikipedia,Scabies,2022-03-22,777
United States of America,US,en.wikipedia,Sepsis,2022-03-22,3450
United States of America,US,en.wikipedia,Shingles,2022-03-22,1579
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-22,675
United States of America,US,en.wikipedia,Skin condition,2022-03-22,516
United States of America,US,en.wikipedia,Smallpox,2022-03-22,1350
United States of America,US,en.wikipedia,Smallpox vaccine,2022-03-22,511
United States of America,US,en.wikipedia,Virus,2022-03-22,1125
United States of America,US,en.wikipedia,Wart,2022-03-22,459
United States of America,US,en.wikipedia,World Health Organization,2022-03-22,1065
United States of America,US,en.wikipedia,Back pain,2022-03-23,575
United States of America,US,en.wikipedia,Chickenpox,2022-03-23,630
United States of America,US,en.wikipedia,Clade,2022-03-23,618
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-23,552
United States of America,US,en.wikipedia,Diarrhea,2022-03-23,679
United States of America,US,en.wikipedia,Encephalitis,2022-03-23,565
United States of America,US,en.wikipedia,Fatigue,2022-03-23,459
United States of America,US,en.wikipedia,Fever,2022-03-23,518
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-23,1032
United States of America,US,en.wikipedia,Infection,2022-03-23,1031
United States of America,US,en.wikipedia,Myocarditis,2022-03-23,989
United States of America,US,en.wikipedia,Scabies,2022-03-23,918
United States of America,US,en.wikipedia,Sepsis,2022-03-23,3397
United States of America,US,en.wikipedia,Shingles,2022-03-23,1519
United States of America,US,en.wikipedia,Skin condition,2022-03-23,522
United States of America,US,en.wikipedia,Smallpox,2022-03-23,1565
United States of America,US,en.wikipedia,Smallpox vaccine,2022-03-23,462
United States of America,US,en.wikipedia,Virus,2022-03-23,1072
United States of America,US,en.wikipedia,World Health Organization,2022-03-23,1285
United States of America,US,en.wikipedia,Chickenpox,2022-03-24,685
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-24,589
United States of America,US,en.wikipedia,Diarrhea,2022-03-24,595
United States of America,US,en.wikipedia,Encephalitis,2022-03-24,671
United States of America,US,en.wikipedia,Genital wart,2022-03-24,465
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-24,1199
United States of America,US,en.wikipedia,Infection,2022-03-24,700
United States of America,US,en.wikipedia,Myocarditis,2022-03-24,990
United States of America,US,en.wikipedia,Scabies,2022-03-24,718
United States of America,US,en.wikipedia,Sepsis,2022-03-24,3174
United States of America,US,en.wikipedia,Shingles,2022-03-24,1797
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-24,572
United States of America,US,en.wikipedia,Skin condition,2022-03-24,526
United States of America,US,en.wikipedia,Smallpox,2022-03-24,1358
United States of America,US,en.wikipedia,Virus,2022-03-24,921
United States of America,US,en.wikipedia,Wart,2022-03-24,451
United States of America,US,en.wikipedia,World Health Organization,2022-03-24,987
United States of America,US,en.wikipedia,Chickenpox,2022-03-25,594
United States of America,US,en.wikipedia,Diarrhea,2022-03-25,610
United States of America,US,en.wikipedia,Encephalitis,2022-03-25,599
United States of America,US,en.wikipedia,Genital wart,2022-03-25,454
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-25,874
United States of America,US,en.wikipedia,Infection,2022-03-25,700
United States of America,US,en.wikipedia,Myocarditis,2022-03-25,982
United States of America,US,en.wikipedia,Scabies,2022-03-25,775
United States of America,US,en.wikipedia,Sepsis,2022-03-25,2665
United States of America,US,en.wikipedia,Shingles,2022-03-25,1364
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-25,509
United States of America,US,en.wikipedia,Skin condition,2022-03-25,722
United States of America,US,en.wikipedia,Virus,2022-03-25,1029
United States of America,US,en.wikipedia,Wart,2022-03-25,508
United States of America,US,en.wikipedia,World Health Organization,2022-03-25,888
United States of America,US,en.wikipedia,Chickenpox,2022-03-26,563
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-26,470
United States of America,US,en.wikipedia,Diarrhea,2022-03-26,531
United States of America,US,en.wikipedia,Encephalitis,2022-03-26,520
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-26,759
United States of America,US,en.wikipedia,Infection,2022-03-26,469
United States of America,US,en.wikipedia,Myocarditis,2022-03-26,1045
United States of America,US,en.wikipedia,Scabies,2022-03-26,655
United States of America,US,en.wikipedia,Sepsis,2022-03-26,2355
United States of America,US,en.wikipedia,Shingles,2022-03-26,1414
United States of America,US,en.wikipedia,Virus,2022-03-26,714
United States of America,US,en.wikipedia,World Health Organization,2022-03-26,802
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-27,573
United States of America,US,en.wikipedia,Diarrhea,2022-03-27,571
United States of America,US,en.wikipedia,Encephalitis,2022-03-27,598
United States of America,US,en.wikipedia,Genital wart,2022-03-27,491
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-27,751
United States of America,US,en.wikipedia,Infection,2022-03-27,586
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-03-27,469
United States of America,US,en.wikipedia,Myocarditis,2022-03-27,1166
United States of America,US,en.wikipedia,Scabies,2022-03-27,794
United States of America,US,en.wikipedia,Sepsis,2022-03-27,2668
United States of America,US,en.wikipedia,Shingles,2022-03-27,1264
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-27,567
United States of America,US,en.wikipedia,Smallpox,2022-03-27,1313
United States of America,US,en.wikipedia,Virus,2022-03-27,664
United States of America,US,en.wikipedia,Wart,2022-03-27,453
United States of America,US,en.wikipedia,World Health Organization,2022-03-27,702
United States of America,US,en.wikipedia,Chickenpox,2022-03-28,626
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-28,623
United States of America,US,en.wikipedia,Diarrhea,2022-03-28,550
United States of America,US,en.wikipedia,Encephalitis,2022-03-28,2789
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-28,779
United States of America,US,en.wikipedia,Infection,2022-03-28,612
United States of America,US,en.wikipedia,Myocarditis,2022-03-28,1038
United States of America,US,en.wikipedia,Scabies,2022-03-28,1806
United States of America,US,en.wikipedia,Sepsis,2022-03-28,2503
United States of America,US,en.wikipedia,Shingles,2022-03-28,1379
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-28,597
United States of America,US,en.wikipedia,Smallpox,2022-03-28,1446
United States of America,US,en.wikipedia,Smallpox vaccine,2022-03-28,524
United States of America,US,en.wikipedia,Virus,2022-03-28,812
United States of America,US,en.wikipedia,World Health Organization,2022-03-28,945
United States of America,US,en.wikipedia,Chickenpox,2022-03-29,598
United States of America,US,en.wikipedia,Clade,2022-03-29,462
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-29,561
United States of America,US,en.wikipedia,Diarrhea,2022-03-29,603
United States of America,US,en.wikipedia,Encephalitis,2022-03-29,1538
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-29,859
United States of America,US,en.wikipedia,Infection,2022-03-29,741
United States of America,US,en.wikipedia,Myocarditis,2022-03-29,1101
United States of America,US,en.wikipedia,Scabies,2022-03-29,995
United States of America,US,en.wikipedia,Sepsis,2022-03-29,2406
United States of America,US,en.wikipedia,Shingles,2022-03-29,1453
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-29,517
United States of America,US,en.wikipedia,Skin condition,2022-03-29,501
United States of America,US,en.wikipedia,Smallpox,2022-03-29,1243
United States of America,US,en.wikipedia,Virus,2022-03-29,925
United States of America,US,en.wikipedia,World Health Organization,2022-03-29,1009
United States of America,US,en.wikipedia,Chickenpox,2022-03-30,675
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-30,520
United States of America,US,en.wikipedia,Diarrhea,2022-03-30,636
United States of America,US,en.wikipedia,Encephalitis,2022-03-30,884
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-30,990
United States of America,US,en.wikipedia,Infection,2022-03-30,754
United States of America,US,en.wikipedia,Myocarditis,2022-03-30,1132
United States of America,US,en.wikipedia,Scabies,2022-03-30,1041
United States of America,US,en.wikipedia,Sepsis,2022-03-30,2497
United States of America,US,en.wikipedia,Shingles,2022-03-30,1521
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-30,553
United States of America,US,en.wikipedia,Skin condition,2022-03-30,525
United States of America,US,en.wikipedia,Smallpox,2022-03-30,1330
United States of America,US,en.wikipedia,Virus,2022-03-30,1022
United States of America,US,en.wikipedia,World Health Organization,2022-03-30,981
United States of America,US,en.wikipedia,Chickenpox,2022-03-31,717
United States of America,US,en.wikipedia,Conjunctivitis,2022-03-31,481
United States of America,US,en.wikipedia,Diarrhea,2022-03-31,628
United States of America,US,en.wikipedia,Encephalitis,2022-03-31,659
United States of America,US,en.wikipedia,Herpes simplex virus,2022-03-31,998
United States of America,US,en.wikipedia,Infection,2022-03-31,774
United States of America,US,en.wikipedia,Myocarditis,2022-03-31,1151
United States of America,US,en.wikipedia,Prognosis,2022-03-31,461
United States of America,US,en.wikipedia,Scabies,2022-03-31,875
United States of America,US,en.wikipedia,Sepsis,2022-03-31,2278
United States of America,US,en.wikipedia,Shingles,2022-03-31,1540
United States of America,US,en.wikipedia,Signs and symptoms,2022-03-31,519
United States of America,US,en.wikipedia,Skin condition,2022-03-31,472
United States of America,US,en.wikipedia,Smallpox,2022-03-31,1450
United States of America,US,en.wikipedia,Virus,2022-03-31,1026
United States of America,US,en.wikipedia,Wart,2022-03-31,484
United States of America,US,en.wikipedia,World Health Organization,2022-03-31,957
United States of America,US,en.wikipedia,Back pain,2022-04-01,473
United States of America,US,en.wikipedia,Chickenpox,2022-04-01,544
United States of America,US,en.wikipedia,Conjunctivitis,2022-04-01,472
United States of America,US,en.wikipedia,Diarrhea,2022-04-01,577
United States of America,US,en.wikipedia,Encephalitis,2022-04-01,644
